"","State","City","Year","Month","median_NO2","median_SO2","median_CO","median_O3"
"4936","Louisiana","Baton Rouge",2003,10,33,10.3305137872,12.443648725,36
"4937","Louisiana","Baton Rouge",2003,11,30,9.8544084468,9.591195025,23.5
"4938","Louisiana","Baton Rouge",2003,12,35,20.6441493192,12.0821875,20
"4939","Louisiana","Baton Rouge",2004,1,30,10.90232,10.520648025,19
"4940","Louisiana","Baton Rouge",2004,2,26,8.69788,7.0640625,27
"4941","Louisiana","Baton Rouge",2004,3,37,7.3334862128,9.871351275,37
"4942","Louisiana","Baton Rouge",2004,4,32.5,11.5050665532,8.7917133125,43
"4943","Louisiana","Baton Rouge",2004,5,25,1.6388394184,5.732711225,28
"4944","Louisiana","Baton Rouge",2004,6,22,2.47489,9.9856602875,23.5
"4945","Louisiana","Baton Rouge",2004,7,25,7.1839306808,7.5640625,35
"4946","Louisiana","Baton Rouge",2004,8,25,6.0886862128,9.4315625,37
"4947","Louisiana","Baton Rouge",2004,9,25.5,7.341275,10.985836225,41
"4948","Louisiana","Baton Rouge",2004,10,25,12.31997,7.383336225,28
"4949","Louisiana","Baton Rouge",2004,11,23.5,14.6352487376,6.8983868625,20.5
"4950","Louisiana","Baton Rouge",2004,12,30,21.541835,7.784867275,20
"4951","Louisiana","Baton Rouge",2005,1,23.5,16.7054315532,2.0609375,19
"4952","Louisiana","Baton Rouge",2005,2,27,21.8699662128,5.49171875,25
"4953","Louisiana","Baton Rouge",2005,3,32,21.17871,7.202601275,32
"4954","Louisiana","Baton Rouge",2005,4,29.5,26.4353018936,3.27037515,41
"4955","Louisiana","Baton Rouge",2005,5,26,12.99445,6.991773725,46
"4956","Louisiana","Baton Rouge",2005,6,26,15.2423662128,10.5159375,42
"4957","Louisiana","Baton Rouge",2005,7,20,6.1619768936,8.033961225,32
"4958","Louisiana","Baton Rouge",2005,8,26,6.47815,6.908476375,38
"4959","Louisiana","Baton Rouge",2005,9,29,7.296025,10.0821875,42.5
"4960","Louisiana","Baton Rouge",2005,10,33,14.47101,8.10625,33
"4961","Louisiana","Baton Rouge",2005,11,34,12.40232,6.232711225,21.5
"4962","Louisiana","Baton Rouge",2005,12,35,20.2114968936,2.956851975,19
"4963","Louisiana","Baton Rouge",2006,1,31,14.35707,2.130211225,24
"4964","Louisiana","Baton Rouge",2006,2,28.5,21.271965,4.713554875,27
"4965","Louisiana","Baton Rouge",2006,3,26,10.63408,6.2295622,33
"4966","Louisiana","Baton Rouge",2006,4,26.5,5.45797,3.315164175,36
"4967","Louisiana","Baton Rouge",2006,5,29,8.94431,6.2672811,36
"4968","Louisiana","Baton Rouge",2006,6,28.5,15.297345,5.639320025,49.5
"4969","Louisiana","Baton Rouge",2006,7,24,9.5401546596,6.693960975,38.5
"4970","Louisiana","Baton Rouge",2006,8,25,3.84566,5.515836225,34
"4971","Louisiana","Baton Rouge",2006,9,29,16.12042,6.591148725,37
"4972","Louisiana","Baton Rouge",2006,10,35,12.46938,8.7809375,31
"4973","Louisiana","Baton Rouge",2006,11,31,9.408335,7.1420974875,25
"4974","Louisiana","Baton Rouge",2006,12,25,10.22458,1.449476275,21
"4975","Louisiana","Baton Rouge",2007,1,24,14.1779893192,1.130211225,18
"4976","Louisiana","Baton Rouge",2007,2,35,18.93228,2.166351275,25
"4977","Louisiana","Baton Rouge",2007,3,25,15.16567,8.62510945,36
"4978","Louisiana","Baton Rouge",2007,4,27.5,17.70572,11.323179975,37.5
"4979","Louisiana","Baton Rouge",2007,5,26.5,1.0728184468,6.5074181125,41
"4980","Louisiana","Baton Rouge",2007,6,25.5,1.4451465532,6.0128125,37.5
"4981","Louisiana","Baton Rouge",2007,7,22,0.47,5.400163775,25
"4982","Louisiana","Baton Rouge",2007,8,25,1.1943306808,4.654616925,40
"4983","Louisiana","Baton Rouge",2007,9,23,2.700635,5.3206443875,38
"4984","Louisiana","Baton Rouge",2007,10,25,3.16955,6.698992475,29
"4985","Louisiana","Baton Rouge",2007,11,33.5,7.2787446596,6.0423947375,25
"4986","Louisiana","Baton Rouge",2007,12,25,6.4860106808,6.12184375,19
"4987","Louisiana","Baton Rouge",2008,1,28,11.43942,4.53628125,20
"4988","Louisiana","Baton Rouge",2008,2,32,14.07517,5.571572125,28
"4989","Louisiana","Baton Rouge",2008,3,33,10.89906,3.49620275,35
"4990","Louisiana","Baton Rouge",2008,4,31,7.9951418936,3.6143085375,37.5
"4991","Louisiana","Baton Rouge",2008,5,24,3.95308,3.40945275,40
"4992","Louisiana","Baton Rouge",2008,6,22,7.361455,3.28654535,28
"4993","Louisiana","Baton Rouge",2008,7,19,4.60738,3.604961225,30
"4994","Louisiana","Baton Rouge",2008,8,21,4.1943306808,3.939875,29
"4995","Louisiana","Baton Rouge",2008,9,15,2.03869,3.789304975,28
"4996","Louisiana","Baton Rouge",2008,10,28.5,8.0156831064,5.2677264,34
"4997","Louisiana","Baton Rouge",2008,11,28.5,11.8702034468,5.6392588125,25
"4998","Louisiana","Baton Rouge",2008,12,24,5.87236,3.066382525,19
"4999","Louisiana","Baton Rouge",2009,1,32,9.74476,3.348320025,22
"5000","Louisiana","Baton Rouge",2009,2,26.5,12.7682,3.417,30.5
"5001","Louisiana","Baton Rouge",2009,3,25,8.1139,3.42784375,31
"5002","Louisiana","Baton Rouge",2009,4,24,4.17118,2.6569104875,39
"5003","Louisiana","Baton Rouge",2009,5,22,3.40946,2.526625,29
"5004","Louisiana","Baton Rouge",2009,6,22.5,1.222445,2.33010155,35
"5005","Louisiana","Baton Rouge",2009,7,21,0.79715,2.50210945,33
"5006","Louisiana","Baton Rouge",2009,8,23,0.99344,2.698242525,32
"5007","Louisiana","Baton Rouge",2009,9,21.5,0.75353,2.8544961375,30.5
"5008","Louisiana","Baton Rouge",2009,10,18,2.25679,2.430445275,20
"5009","Louisiana","Baton Rouge",2009,11,32,5.6439534468,5.1788245125,27.5
"5010","Louisiana","Baton Rouge",2009,12,22,4.32385,3.05114055,23
"5011","Louisiana","Baton Rouge",2010,1,30,5.52014,3.9488122,26
"5012","Louisiana","Baton Rouge",2010,2,27,9.28675,3.312179975,28
"5013","Louisiana","Baton Rouge",2010,3,35,8.34892,3.543507525,39
"5014","Louisiana","Baton Rouge",2010,4,21.5,2.069224,2.653132525,42.5
"5015","Louisiana","Baton Rouge",2010,5,21,0.47,2.737461225,38
"5016","Louisiana","Baton Rouge",2010,6,21,0.47,3.0573475125,31
"5017","Louisiana","Baton Rouge",2010,7,16,0.47,2.353125,29
"5018","Louisiana","Baton Rouge",2010,8,18,0.47,2.545882525,30
"5019","Louisiana","Baton Rouge",2010,9,23,0.81896,3.22464055,39
"5020","Louisiana","Baton Rouge",2010,10,33,8.58883,3.228414175,42
"5021","Louisiana","Baton Rouge",2010,11,24.5,5.01851,3.33484775,28
"5022","Louisiana","Baton Rouge",2010,12,35,6.9610862128,3.417,25
"5023","Louisiana","Kenner",2005,9,22,5.14937,9.509898725,46
"5024","Louisiana","Kenner",2005,10,21,4.95308,11.925866925,47
"5025","Louisiana","Kenner",2005,11,25.5,6.6883884468,11.349648375,31
"5026","Louisiana","Kenner",2005,12,23,8.28838,7.491773725,30
"5027","Louisiana","Kenner",2006,1,20,4.0183662128,11.009898725,29
"5028","Maine","Portland",2008,5,18,9.13571,3.267156725,33
"5029","Maine","Portland",2008,6,16,4.54195,5.37125,34
"5030","Maine","Portland",2008,7,17,4.7631662128,1.04477115,33
"5031","Maine","Portland",2008,8,18,3.7786,0.804898725,25
"5032","Maine","Portland",2008,9,16.5,3.888465,1.18140625,22.5
"5033","Maine","Portland",2008,10,21,6.04358,1.521773725,18
"5034","Maine","Portland",2008,11,23,9.50811,4.0661911875,20
"5035","Maine","Portland",2008,12,27,11.60024,4.6121875,20
"5036","Maine","Portland",2009,1,31,16.95735,7.9134375,21
"5037","Maine","Portland",2009,2,33,17.369295,2.4946875,26.5
"5038","Maine","Portland",2009,3,25,11.31508,2.353125,31
"5039","Maine","Portland",2009,4,19,9.11716,2.51578125,34
"5040","Maine","Portland",2009,5,17,6.98141,1.413336225,31
"5041","Maine","Portland",2009,6,12.5,4.7136097092,1.307913775,25
"5042","Maine","Portland",2009,7,14,6.02177,2.2627618625,25.5
"5043","Maine","Portland",2009,8,15,4.6232543688,3.8290625,29.5
"5044","Maine","Portland",2009,9,14,4.6227352908,3.66640625,20
"5045","Maine","Portland",2009,10,17,5.71969,4.73094825,17
"5046","Maine","Portland",2009,11,22,9.931775,7.889375,16
"5047","Maine","Portland",2009,12,26,13.33689,5.401351275,22
"5048","Maine","Portland",2010,1,26,14.12368,6.883336225,24
"5049","Maine","Portland",2010,2,21,13.112775,5.5700506375,31
"5050","Maine","Portland",2010,3,31,3.3169547092,3.4676056125,34.5
"5051","Maine","Portland",2010,4,18,3.86584,3.250726275,36
"5052","Maine","Portland",2010,5,17,3.23335,4.901351275,37
"5053","Maine","Portland",2010,6,18,1.10086,5.4977618625,27.5
"5054","Maine","Portland",2010,7,16,1.31896,5.551976275,33
"5055","Maine","Portland",2010,8,18,3.3409137872,5.805,29
"5056","Maine","Portland",2010,9,14,2.95145,3.2145818875,22
"5057","Maine","Portland",2010,10,19,4.97815,2.780836225,22
"5058","Maine","Portland",2010,11,20,8.1839315532,5.2111745625,22.5
"5059","Maine","Portland",2010,12,16,8.39743,6.666461225,23
"5060","Maine","Presque Isle",2006,1,11,8.2073706808,3.183148025,26
"5061","Maine","Presque Isle",2006,2,6,4.3130168936,2.6085733875,31
"5062","Maine","Presque Isle",2006,3,6,2.3907662128,2.609427875,35
"5063","Maine","Presque Isle",2006,4,5.5,2.3050106808,2.57,36.5
"5064","Maine","Presque Isle",2006,5,4,1.004345,2.5519256375,34.5
"5065","Maine","Presque Isle",2006,6,2,0.6195537872,1.8207923,31
"5066","Maine","Presque Isle",2006,7,2,0.64448,2.41227115,27
"5067","Maine","Presque Isle",2006,8,3,0.6943306808,1.36022885,21
"5068","Maine","Presque Isle",2006,9,4,0.7192568936,1.9644372875,22
"5069","Maine","Presque Isle",2006,10,6,1.6429937872,1.97852115,22
"5070","Maine","Presque Isle",2006,11,7.5,3.0791946596,2.353125,21
"5071","Maine","Presque Isle",2006,12,6.5,3.3384213404,2.6114014375,25.5
"5072","Maine","Presque Isle",2007,1,8,6.5109368936,2.62335125,25
"5073","Maine","Presque Isle",2007,2,5.5,4.4251831064,2.36948605,29
"5074","Maine","Presque Isle",2007,3,6,3.9889831064,2.6759044,33
"5075","Maine","Presque Isle",2007,4,5,1.9919546596,2.3513509625,37
"5076","Maine","Presque Isle",2007,5,4,1.179376,2.239560575,34
"5077","Maine","Presque Isle",2007,6,4,0.7815715532,2.2805673,29
"5078","Maine","Presque Isle",2007,7,3,0.5447768936,1.9757625,25
"5079","Maine","Presque Isle",2007,8,3,0.5198506808,1.3556311,22
"5080","Maine","Presque Isle",2007,9,4,0.6694062128,1.482173325,22.5
"5081","Maine","Presque Isle",2007,10,6,0.6694062128,2.046108075,23
"5082","Maine","Presque Isle",2007,11,8,1.16792,2.2810834625,24.5
"5083","Maine","Presque Isle",2007,12,11,3.19136,2.939484625,26
"5084","Maine","Presque Isle",2008,1,15.5,5.131635,3.3306273625,21
"5085","Maine","Presque Isle",2008,2,8,4.542765,3.038188775,33
"5086","Maine","Presque Isle",2008,3,8,6.8780005816,2.479996875,34
"5087","Maine","Presque Isle",2008,4,5.5,2.1622794184,2.2879367125,38.5
"5088","Maine","Presque Isle",2008,5,4,0.7898794184,2.009673075,35
"5089","Maine","Presque Isle",2008,6,2.5,0.5063502908,1.4747778875,29
"5090","Maine","Presque Isle",2008,7,4,0.5946293192,2.099181725,26
"5091","Maine","Presque Isle",2008,8,3,0.4949262128,2.00336635,21
"5092","Maine","Presque Isle",2008,9,5,0.64448,1.4615702,22
"5093","Maine","Presque Isle",2008,10,4,0.7722246596,1.63292265,19
"5094","Maine","Presque Isle",2008,11,4.5,1.178825,2.003774075,20
"5095","Maine","Presque Isle",2008,12,8,4.151,2.303963775,24
"5096","Maine","Presque Isle",2009,1,13,7.19462,3.08892885,26
"5097","Maine","Presque Isle",2009,2,7,5.8848231064,2.445661225,29
"5098","Maine","Presque Isle",2009,3,5,2.5652462128,2.375497825,36
"5099","Maine","Presque Isle",2009,4,4.5,1.6336468936,2.2017072125,37.5
"5100","Maine","Presque Isle",2009,5,3,0.79715,2.06214815,33
"5101","Maine","Presque Isle",2009,6,2,0.55724,1.42588125,25.5
"5102","Maine","Presque Isle",2009,7,2,0.60086,1.38864815,22
"5103","Maine","Presque Isle",2009,8,2,0.5863205816,1.51287415,23
"5104","Maine","Presque Isle",2009,9,3.5,0.6984850496,1.3833694125,21
"5105","Maine","Presque Isle",2009,10,4,0.9352805816,1.433471875,20
"5106","Maine","Presque Isle",2009,11,5.5,0.960725,2.1118515625,22.5
"5107","Maine","Presque Isle",2009,12,9,1.0619853404,2.2334794,25
"5108","Maine","Presque Isle",2010,1,5,1.232535,2.319509375,30
"5109","Maine","Presque Isle",2010,2,3.5,0.64448,2.3331421375,31
"5110","Maine","Presque Isle",2010,3,4,1.1243,2.345690525,36
"5111","Maine","Presque Isle",2010,4,4,0.73172,2.3057725125,35.5
"5112","Maine","Presque Isle",2010,5,3,0.60086,2.10155,35
"5113","Maine","Presque Isle",2010,6,3,0.5063502908,2.196532575,27.5
"5114","Maine","Presque Isle",2010,7,3,0.51362,2.00576065,24.5
"5115","Maine","Presque Isle",2010,8,3,0.57905,2.0153421875,26
"5116","Maine","Presque Isle",2010,10,4,0.66629,1.4645544,22
"5117","Maine","Presque Isle",2010,11,4.5,0.6808302908,2.107336225,23
"5118","Maine","Presque Isle",2010,12,5,0.84077,2.256945275,25
"5119","Maryland","Beltsville",2007,1,23,9.11716,3.3085625,19
"5120","Maryland","Beltsville",2007,2,27,13.53807,3.467601275,22
"5121","Maryland","Beltsville",2007,3,28,10.96449,3.106148725,31
"5122","Maryland","Beltsville",2007,4,22.5,10.5429096596,3.3667240375,32
"5123","Maryland","Beltsville",2007,5,20,7.73824,3.370007525,45
"5124","Maryland","Beltsville",2007,6,18,6.8109397092,3.218195025,46
"5125","Maryland","Beltsville",2007,7,19,7.13245,2.523007525,46
"5126","Maryland","Beltsville",2007,8,19,9.1824462128,1.265593275,49
"5127","Maryland","Beltsville",2007,9,18,8.7415,1.8543125,42
"5128","Maryland","Beltsville",2007,10,17,9.71643,2.59385625,31
"5129","Maryland","Beltsville",2007,11,21.5,10.203585,3.461459375,20
"5130","Maryland","Beltsville",2007,12,26,10.16078,4.70603365,19
"5131","Maryland","Beltsville",2008,2,19,10.55173,4.5966419,19
"5132","Maryland","Beltsville",2008,3,19,8.09209,3.478445025,31
"5133","Maryland","Beltsville",2008,4,18.5,6.55367,3.5216421875,38.5
"5134","Maryland","Beltsville",2008,5,13,2.9171768936,3.3024206,40
"5135","Maryland","Essex",2006,2,29.5,18.035315,2.4223943875,30.5
"5136","Maryland","Essex",2006,3,25,16.52115,3.1784375,33
"5137","Maryland","Essex",2006,4,32.5,9.6729546596,5.357226375,38
"5138","Maryland","Essex",2006,5,25,14.4990506808,6.606742525,44
"5139","Maryland","Essex",2006,6,21.5,9.416571844,6.5690192875,48
"5140","Maryland","Essex",2006,7,22,20.6984568936,6.305,61
"5141","Maryland","Essex",2007,2,33.5,20.8530462128,9.5777145625,23.5
"5142","Maryland","Essex",2007,3,36,13.1486062128,7.46554725,31
"5143","Maryland","Essex",2007,4,30,13.0284337872,9.63147885,34
"5144","Maryland","Essex",2007,5,30,14.9213031064,10.3248793,46
"5145","Maryland","Essex",2007,6,27.5,22.6287137872,5.96352115,47.5
"5146","Maryland","Essex",2007,7,24,11.332,4.973648725,46
"5147","Maryland","Essex",2007,8,27,19.2729594184,8.027385575,49
"5148","Maryland","Essex",2007,9,24,14.06671,7.2538006375,39.5
"5149","Maryland","Essex",2007,10,28,13.41272,7.383336225,28
"5150","Maryland","Essex",2007,11,28,13.6477184468,11.555101275,19
"5151","Maryland","Essex",2007,12,27,13.72947,9.389375,18
"5152","Maryland","Essex",2008,1,32,16.74088,8.461663775,19
"5153","Maryland","Essex",2008,2,28,17.80957,9.859273725,22
"5154","Maryland","Essex",2008,3,37,12.62205,6.226663775,35
"5155","Maryland","Essex",2008,4,25,8.20114,5.654375,36
"5156","Maryland","Essex",2008,5,29,6.45308,7.558023725,40
"5157","Maryland","Essex",2008,6,22,7.509235,7.1401716375,48.5
"5158","Maryland","Essex",2008,7,23,14.8854,5.0459375,51
"5159","Maryland","Essex",2008,8,29,15.73273,5.0459375,43
"5160","Maryland","Essex",2008,9,24,9.25159,5.5489568875,33.5
"5161","Maryland","Essex",2008,10,26,4.66955,6.835101275,25
"5162","Maryland","Essex",2008,11,25.5,5.34729,7.6544256375,18.5
"5163","Maryland","Essex",2008,12,25,8.11064,4.973648725,18
"5164","Maryland","Essex",2009,1,31.5,12.0954218936,6.805,21
"5165","Maryland","Essex",2009,2,26.5,8.332,5.0459375,30.5
"5166","Maryland","Essex",2009,3,28,7.80856,8.1725,31
"5167","Maryland","Essex",2009,4,22,8.9535131064,6.811038775,40
"5168","Maryland","Essex",2009,5,19,8.34729,5.190523725,32
"5169","Maryland","Essex",2009,6,21.5,9.032675,5.0278631375,41
"5170","Maryland","Essex",2009,7,18,11.74965,5.0129378,44
"5171","Maryland","Essex",2009,8,25,13.66404,5.190523725,45
"5172","Maryland","Essex",2009,9,19,3.69299,4.973648725,27
"5173","Maryland","Essex",2009,10,22,5.32711,8.4978125,22
"5174","Maryland","Essex",2009,11,25.5,5.970505,13.6816131375,19.5
"5175","Maryland","Essex",2009,12,31,7.72132,10.883336225,19
"5176","Maryland","Essex",2010,1,31,10.57354,8.389375,22
"5177","Maryland","Essex",2010,2,33,12.00291,9.3803631375,29.5
"5178","Maryland","Essex",2010,3,31,4.32059,3.1784375,37
"5179","Maryland","Essex",2010,4,32,3.1097605816,3.6220423,40
"5180","Maryland","Essex",2010,5,25,4.32385,3.38960435,42
"5181","Maryland","Essex",2010,6,24,6.010865,5.2447381375,46
"5182","Maryland","Essex",2010,7,24,7.15589,3.9375,49
"5183","Maryland","Essex",2010,8,17,8.9800693192,5.0459375,48
"5184","Maryland","Essex",2010,9,22,6.1839306808,6.702601275,38
"5185","Maryland","Essex",2010,10,26,5.00159,7.702601275,28
"5186","Maryland","Essex",2010,11,28,6.59046,8.6725,25
"5187","Maryland","Essex",2010,12,25,9.42413,4.7092087,23
"5188","Massachusetts","Boston",2001,4,40,16.90364,4.1422931125,29
"5189","Massachusetts","Boston",2001,5,31,14.798688,3.1077189,27
"5190","Massachusetts","Boston",2001,6,34.5,18.1194396596,4.93467195,30
"5191","Massachusetts","Boston",2001,7,27,17.8889493192,2.466523625,31
"5192","Massachusetts","Boston",2001,8,34.5,19.81283,5.30164565,30.5
"5193","Massachusetts","Boston",2001,9,29,18.0553503404,5.3603488875,19.5
"5194","Massachusetts","Boston",2001,10,36,10.35381,4.6220423,19
"5195","Massachusetts","Boston",2001,11,37,19.3055668936,7.554083325,12.5
"5196","Massachusetts","Boston",2001,12,39,22.7144693192,8.133072125,8
"5197","Massachusetts","Boston",2002,1,43.5,18.780648156,8.8833762375,11
"5198","Massachusetts","Boston",2002,2,47.5,19.1862103404,7.4133122,20
"5199","Massachusetts","Boston",2002,3,42,13.47264,7.1204577,22
"5200","Massachusetts","Boston",2002,4,37,9.8195368936,5.6457997625,29.5
"5201","Massachusetts","Boston",2002,5,37,8.2156794184,5.292385575,31
"5202","Massachusetts","Boston",2002,6,35.5,8.7400865532,3.2320143,33.5
"5203","Massachusetts","Boston",2002,7,25,6.91435,3.109427875,31
"5204","Massachusetts","Boston",2002,8,29,15.83495,1.2359975375,32
"5205","Massachusetts","Boston",2002,9,26,13.624495,5.924054725,22.5
"5206","Massachusetts","Boston",2002,10,28,15.93391,6.493585825,19
"5207","Massachusetts","Boston",2002,11,28.5,18.1404346596,6.032405475,19
"5208","Massachusetts","Boston",2002,12,36,22.8536231064,7.2295622,17
"5209","Massachusetts","Boston",2003,1,38,20.2530405816,7.493585825,18
"5210","Massachusetts","Boston",2003,2,41,26.1743968936,10.8463320875,19
"5211","Massachusetts","Boston",2003,3,42,18.00097,9.54,25
"5212","Massachusetts","Boston",2003,4,35,15.277165,8.1865192875,31
"5213","Massachusetts","Boston",2003,5,34,14.6302,9.323125,29
"5214","Massachusetts","Boston",2003,6,31,13.87694,10.671215175,32
"5215","Massachusetts","Boston",2003,7,28,11.29327,8.2907923,38
"5216","Massachusetts","Boston",2003,8,25,12.4741262128,8.738257475,27
"5217","Massachusetts","Boston",2003,9,25.5,12.5754584468,9.08056815,20
"5218","Massachusetts","Boston",2003,10,30,16.1147662128,8.813695275,19
"5219","Massachusetts","Boston",2003,11,29.5,22.7224018936,12.626700875,18.5
"5220","Massachusetts","Boston",2003,12,29,21.88152,9.766304725,19
"5221","Massachusetts","Boston",2004,1,27,17.43717,4.1454378,19
"5222","Massachusetts","Boston",2004,2,34,20.72233,2.9517077,24
"5223","Massachusetts","Boston",2004,3,28,14.013,4.306593275,30
"5224","Massachusetts","Boston",2004,4,29,10.1817031064,1.3578986375,31
"5225","Massachusetts","Boston",2004,5,26,8.57191,2.9945622,32
"5226","Massachusetts","Boston",2004,6,25,6.19951,1.8182201625,31
"5227","Massachusetts","Boston",2004,7,21,8.18096,1.7025,28
"5228","Massachusetts","Boston",2004,8,19,8.5049937872,0.49272885,25
"5229","Massachusetts","Boston",2004,9,23,9.3569981064,1.46843115,19
"5230","Massachusetts","Boston",2004,11,22.5,10.9277,6.9935901625,12
"5231","Massachusetts","Boston",2004,12,23,9.04521,6.786633075,14
"5232","Massachusetts","Boston",2005,1,26,11.3275431064,8.531304725,19
"5233","Massachusetts","Boston",2005,2,30.5,11.1560346596,8.4605230125,23
"5234","Massachusetts","Boston",2005,3,33,6.76331,5.87125,29
"5235","Massachusetts","Boston",2005,4,35.5,6.759235,4.1265740125,35
